frame,elapsed_seconds,interval_ms,cpu_active_ms,fence_ms,acquire_ms,present_ms,gpu_frame_ms,gpu_shadow_ms,submitted,width,height,action,character_deformation_ms,character_upload_ms,route_decision_ms,actor_physics_ms,character_pose_ms,world_player_doors_ms,character_audio_ms
146,2.469854,16.671800,0.443400,0.008900,16.141800,0.077100,9.597240,1.740760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000800,0.000200,0.031700,0.010300
147,2.486525,16.800100,0.675500,0.006600,15.540600,0.577000,9.468320,1.733840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.019300,0.006500
148,2.503326,16.599600,0.410600,0.006000,16.074500,0.107400,9.632720,1.820240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000900,0.000300,0.038200,0.016200
149,2.519925,15.936700,0.357800,0.006200,15.490500,0.081600,9.601520,1.871240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000300,0.027300,0.010500
150,2.535862,16.602300,0.446900,0.008700,16.052900,0.093300,9.461920,1.759000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000600,0.000200,0.023100,0.007000
151,2.552464,17.209200,0.531500,0.007900,16.605400,0.064000,9.338000,1.665400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.020600,0.009200
152,2.569673,16.800900,0.658800,0.007500,16.038200,0.096000,9.443040,1.747400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.021600,0.006500
153,2.586474,16.655100,0.755600,0.008000,15.718100,0.172900,9.457600,1.765680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000900,0.000400,0.000100,0.034600,0.010400
154,2.603130,16.398300,0.796300,0.009900,15.506600,0.084100,9.527200,1.773360,1,1920,1080,"scripted-0",0.000000,0.000000,0.001700,0.000900,0.000800,0.074800,0.019300
155,2.619528,16.792500,0.685900,0.007500,15.933900,0.164500,9.376160,1.656920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000400,0.024300,0.008800
156,2.636320,16.509600,0.662900,0.009900,15.749600,0.086600,9.595440,1.896800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000400,0.000300,0.042000,0.016700
157,2.652830,17.094500,0.502700,0.010100,16.515500,0.065600,9.358000,1.666160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000700,0.000900,0.039100,0.019700
158,2.669924,16.474600,0.542700,0.006300,15.781100,0.144100,9.543360,1.767800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000100,0.000200,0.019000,0.006000
159,2.686399,16.424700,0.578600,0.007400,15.706100,0.132000,9.386640,1.668840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.001000,0.000200,0.034600,0.014600
160,2.702824,16.557600,0.590200,0.007700,15.815700,0.143500,9.527160,1.752160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000700,0.000200,0.035800,0.013600
161,2.719382,16.663100,0.594000,0.007600,15.926700,0.133800,9.378840,1.653520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000500,0.000400,0.040200,0.014600
162,2.736044,16.622800,0.572500,0.007700,15.937400,0.104700,9.545480,1.761840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000900,0.000400,0.030900,0.015600
163,2.752667,16.542900,0.551100,0.006700,15.844000,0.140500,9.522320,1.688800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000500,0.000100,0.019900,0.008100
164,2.769210,17.149000,0.413300,0.010700,16.258400,0.466100,9.642840,1.822280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.001100,0.000100,0.036300,0.014900
165,2.786359,16.434700,0.746000,0.012400,15.584500,0.091000,9.383400,1.674720,1,1920,1080,"scripted-0",0.000000,0.000000,0.001100,0.000400,0.000300,0.055600,0.021000
166,2.802793,17.518400,0.606800,0.007100,16.749500,0.154600,9.530160,1.773560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000200,0.024400,0.007600
167,2.820312,15.616600,0.580600,0.008500,14.891400,0.135300,9.398520,1.685760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.001000,0.000300,0.038500,0.016000
168,2.835929,16.734100,0.560600,0.007800,16.040200,0.124900,9.545560,1.755680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000200,0.027100,0.016600
169,2.852663,16.416200,0.461000,0.008700,15.873200,0.072800,9.493840,1.673800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000300,0.033200,0.012200
170,2.869079,16.861800,0.532600,0.005300,16.196400,0.127000,9.489360,1.759920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.020500,0.006700
171,2.885941,16.421900,0.545200,0.006200,15.728800,0.141200,9.410880,1.668440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.017700,0.006800
172,2.902363,16.548500,0.356500,0.007200,16.119700,0.064500,9.500360,1.766960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000800,0.000200,0.037800,0.012100
173,2.918911,16.921100,0.351300,0.025000,16.473400,0.070900,9.399550,1.712400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.020100,0.006700
174,2.935832,17.066100,0.691100,0.006500,16.188600,0.179500,9.542160,1.823320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.020000,0.008900
175,2.952899,16.446500,0.700700,0.009400,15.636000,0.099600,9.513560,1.804280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.001700,0.000800,0.085900,0.025400
176,2.969345,16.921300,0.769400,0.007700,16.047200,0.096200,9.549720,1.751720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000800,0.000200,0.032900,0.011800
177,2.986266,16.717200,0.781000,0.017000,15.764600,0.153800,9.452640,1.660440,1,1920,1080,"scripted-0",0.000000,0.000000,0.001100,0.001100,0.000700,0.041100,0.018600
178,3.002984,16.394200,0.631700,0.009200,15.658100,0.094100,9.652960,1.937600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000200,0.000200,0.040800,0.015300
179,3.019378,17.187700,0.682600,0.006900,15.946400,0.551200,9.338920,1.664120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000800,0.000200,0.033900,0.010700
180,3.036566,16.627500,0.776500,0.013600,15.665500,0.171000,10.127320,2.419720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.000400,0.000600,0.052700,0.031300
181,3.053193,15.698700,0.395900,0.005000,15.206300,0.090800,9.719240,1.877280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000700,0.000300,0.042200,0.011400
182,3.068891,17.405300,0.929800,0.013200,16.300900,0.160800,9.532800,1.831680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000200,0.027000,0.016400
183,3.086297,17.152800,0.373800,0.008700,16.699200,0.070500,9.361600,1.660000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000200,0.031200,0.013000
184,3.103450,16.028500,0.697600,0.041300,15.173900,0.115100,9.455720,1.744720,1,1920,1080,"scripted-0",0.000000,0.000000,0.001000,0.000400,0.000300,0.036800,0.010800
185,3.119478,16.923900,0.741400,0.010400,15.999600,0.172000,9.423760,1.728680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000100,0.021800,0.006700
186,3.136404,16.580100,0.779700,0.008200,15.621800,0.168300,9.446680,1.753320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000900,0.001200,0.000100,0.075000,0.019100
187,3.152982,16.704500,0.743300,0.011100,15.869800,0.079300,9.365480,1.680720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000700,0.000400,0.043500,0.016900
188,3.169686,16.908500,0.612300,0.007600,16.198900,0.089300,9.522440,1.748560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.023200,0.006900
189,3.186595,16.219600,0.561900,0.008000,15.576700,0.072300,9.383800,1.667360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000400,0.043000,0.013400
190,3.202815,17.205500,0.598000,0.010000,16.519900,0.076300,9.544440,1.791640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.022400,0.006600
191,3.220021,16.863700,0.710000,0.010300,16.060400,0.082000,9.467760,1.681320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000300,0.000300,0.028000,0.008700
192,3.236884,15.892400,0.647200,0.006800,15.123100,0.114900,9.477800,1.744200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.020100,0.005800
193,3.252776,17.049600,0.712600,0.008500,15.948400,0.379300,9.358400,1.662680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000200,0.019400,0.006900
194,3.269826,16.284200,0.368200,0.012900,15.816800,0.085700,9.541320,1.768200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000300,0.000100,0.035900,0.010800
195,3.286110,16.077800,0.318000,0.004900,15.686500,0.068100,9.676280,1.951320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000100,0.021800,0.007200
196,3.302188,17.575400,0.527600,0.006000,16.936500,0.104800,9.508560,1.750160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.021400,0.006500
197,3.319763,15.880600,0.330500,0.004400,15.471800,0.073400,9.412680,1.668640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.017900,0.007400
198,3.335644,16.546600,0.322400,0.005700,16.151300,0.066700,9.475280,1.737960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.019900,0.006300
199,3.352190,17.236200,0.498400,0.007300,16.654400,0.075500,9.359120,1.657960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.019600,0.006400
200,3.369427,16.044000,0.319400,0.004800,15.647600,0.071700,9.462160,1.746120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000500,0.000100,0.018800,0.006700
201,3.385471,17.556000,0.790600,0.007800,16.610800,0.146300,9.335520,1.655560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.022800,0.006700
202,3.403027,16.997300,0.683700,0.007600,16.203000,0.102200,9.465760,1.758960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.031200,0.009800
203,3.420024,16.188800,0.637600,0.008400,15.472100,0.069900,9.394200,1.669640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000400,0.032800,0.007800
204,3.436213,16.826800,0.609300,0.007800,16.076000,0.133200,9.490240,1.789960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000600,0.000100,0.020700,0.006700
205,3.453040,16.768600,0.470900,0.006700,16.204100,0.086100,9.425320,1.733720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000400,0.036400,0.008300
206,3.469809,16.491400,0.627200,0.008400,15.784700,0.070200,9.491000,1.752240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000400,0.000300,0.034800,0.011600
207,3.486299,16.667000,0.738000,0.007900,15.741200,0.179400,9.427360,1.748480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000100,0.019800,0.006300
208,3.502967,16.154500,0.483600,0.007100,15.579500,0.083400,9.481240,1.747800,1,1920,1080,"scripted-0",0.000000,0.000000,0.001200,0.001300,0.000800,0.085800,0.028700
209,3.519121,16.765100,0.326300,0.004800,16.362000,0.071600,9.614400,1.788280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000100,0.019600,0.006300
210,3.535886,17.401000,0.645100,0.007600,16.647100,0.100500,9.501360,1.767840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000500,0.000100,0.020100,0.006600
211,3.553288,16.255300,0.517500,0.010800,15.640400,0.085700,9.414680,1.677920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000400,0.000400,0.032700,0.013000
212,3.569542,17.284800,0.624900,0.008500,16.063000,0.587900,9.621920,1.782480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.020900,0.008100
213,3.586829,15.809400,0.654100,0.009100,15.070600,0.073100,9.353240,1.653680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.001400,0.000300,0.041600,0.015100
214,3.602637,16.698400,0.339600,0.006100,16.281800,0.070500,9.459720,1.752360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.023000,0.006300
215,3.619335,17.108700,0.669500,0.007800,16.276400,0.154500,9.374960,1.648400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000400,0.026600,0.006600
216,3.636444,17.095500,0.740900,0.009800,16.257700,0.086500,9.448000,1.732040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.019000,0.006600
217,3.653539,16.074700,0.752900,0.007700,15.231000,0.082700,9.329360,1.639040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.020800,0.005800
218,3.669614,16.680600,0.441100,0.010800,15.923000,0.305200,9.566880,1.846280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000600,0.000200,0.020600,0.006900
219,3.686295,16.473700,0.748600,0.009400,15.632600,0.082400,9.363880,1.677280,1,1920,1080,"scripted-0",0.000000,0.000000,0.001400,0.001100,0.000400,0.077600,0.020000
220,3.702768,16.882700,0.675600,0.007500,16.081600,0.117500,9.514760,1.759320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000200,0.020000,0.009700
221,3.719651,16.588200,0.763900,0.009800,15.639000,0.174700,9.460600,1.761480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.001000,0.000300,0.024600,0.013900
222,3.736241,16.938900,0.611000,0.012400,16.226400,0.087200,9.651120,1.859120,1,1920,1080,"scripted-0",0.000000,0.000000,0.001300,0.000800,0.000500,0.092700,0.021800
223,3.753178,16.257400,0.702200,0.006900,15.380300,0.167200,9.394480,1.651920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000400,0.000600,0.035600,0.017200
224,3.769436,17.364800,0.479500,0.012700,16.783200,0.088200,9.466080,1.755480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.001000,0.000300,0.044600,0.016800
225,3.786800,16.041900,0.685500,0.007900,15.269200,0.078700,9.418560,1.673600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000400,0.000200,0.031700,0.023600
226,3.802842,16.061200,0.318700,0.004200,15.671100,0.066700,9.533200,1.749680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000200,0.020400,0.007000
227,3.818903,17.561500,0.661800,0.007300,16.731700,0.160300,9.371760,1.662640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000100,0.020300,0.006500
228,3.836465,17.061100,0.706500,0.007000,16.184300,0.162300,9.476600,1.748120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000600,0.000300,0.046900,0.017000
229,3.853526,15.486700,0.523800,0.007300,14.870500,0.084300,9.344360,1.654360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.001000,0.000400,0.040600,0.016100
230,3.869013,17.043300,0.598100,0.007300,16.362300,0.075200,9.474440,1.751480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000300,0.020500,0.007300
231,3.886056,16.675200,0.659000,0.007500,15.819000,0.189200,10.037560,2.328840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.023100,0.007200
232,3.902732,16.552500,0.507200,0.010500,15.968000,0.065700,9.443920,1.746800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000900,0.000100,0.000500,0.038000,0.017100
233,3.919284,17.039400,0.465000,0.007300,16.494700,0.071900,9.358560,1.660640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.018100,0.006200
234,3.936323,16.557700,0.718900,0.007500,15.664800,0.166100,9.528320,1.824560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.019800,0.006200
235,3.952883,16.984700,0.986600,0.009800,15.801600,0.183800,9.472320,1.776440,1,1920,1080,"scripted-0",0.000000,0.000000,0.001500,0.001500,0.000300,0.080800,0.021800
236,3.969866,16.366500,0.759500,0.010300,15.518600,0.077300,9.466840,1.756920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000900,0.000900,0.000500,0.082100,0.027300
237,3.986232,16.535900,0.606100,0.006700,15.772000,0.150700,9.563960,1.760280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000200,0.019700,0.007000
238,4.002770,16.710000,0.645100,0.008700,15.978900,0.074900,9.473080,1.774000,1,1920,1080,"scripted-0",0.000000,0.000000,0.001500,0.001000,0.000500,0.066200,0.024100
239,4.019478,15.983600,0.327700,0.008100,15.573400,0.073900,9.453280,1.697440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.019500,0.006600
240,4.035461,17.091600,0.334300,0.005100,16.674100,0.077600,9.479880,1.756440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000200,0.021200,0.008800
241,4.052553,16.402400,0.326100,0.006600,16.001500,0.067900,9.464680,1.771720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.019900,0.009000
242,4.068955,16.532500,0.334200,0.006400,16.098400,0.093100,9.500760,1.751240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.020000,0.006800
243,4.085488,17.124800,0.523400,0.006300,16.516700,0.077900,9.552760,1.809200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000300,0.020800,0.007800
244,4.102613,16.816500,0.735300,0.007300,15.910400,0.162800,9.501240,1.757120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000300,0.000300,0.035400,0.008000
245,4.119429,16.737800,0.609400,0.008300,15.984800,0.134700,9.478490,1.774630,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000400,0.000200,0.024500,0.009100
246,4.136167,16.904000,0.571000,0.008900,16.203500,0.120100,9.470400,1.745880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000200,0.025200,0.011700
247,4.153071,16.753800,0.522900,0.011400,16.155000,0.064000,9.402560,1.662080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000300,0.000300,0.037300,0.013000
248,4.169825,16.351900,0.718200,0.007700,15.456000,0.169600,9.573680,1.854680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.019400,0.006100
249,4.186179,16.646200,0.720300,0.011000,15.831700,0.080600,9.389440,1.672320,1,1920,1080,"scripted-0",0.000000,0.000000,0.002400,0.001600,0.000900,0.072700,0.024300
250,4.202823,17.050200,0.561200,0.009900,16.414400,0.064200,9.455320,1.737320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.021900,0.007100
251,4.219873,16.794500,0.686400,0.007700,16.001100,0.098800,9.385160,1.662960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.019300,0.006100
252,4.236668,16.095900,0.705400,0.007500,15.297100,0.085300,9.482680,1.772280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.019800,0.006900
253,4.252764,16.951300,0.676400,0.010000,16.194100,0.070000,9.402600,1.677960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000400,0.000300,0.055300,0.009900
254,4.269715,16.238100,0.530000,0.006100,15.596900,0.104700,9.665920,1.919200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.019500,0.006000
255,4.285953,17.000600,0.620700,0.006900,15.839100,0.533000,9.342720,1.657560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000300,0.042800,0.021500
256,4.302954,16.523700,0.503900,0.008600,15.904400,0.105800,9.583040,1.869840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.000500,0.000300,0.037700,0.015800
257,4.319477,16.331400,0.551500,0.005800,15.696200,0.077100,9.361480,1.643680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000500,0.000400,0.034300,0.010600
258,4.335809,16.380100,0.413300,0.005200,15.806300,0.154800,9.495280,1.753840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.019100,0.006500
259,4.352189,17.640300,0.726600,0.009400,16.744000,0.159700,9.386640,1.657000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000400,0.000300,0.050100,0.016100
260,4.369829,16.243200,0.738700,0.009200,15.410100,0.084300,9.460880,1.751560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.001300,0.000200,0.032200,0.009500
261,4.386073,17.165400,0.605900,0.010000,16.482200,0.066500,9.396280,1.671920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000100,0.040300,0.014400
262,4.403238,16.372100,0.524900,0.007700,15.724500,0.114600,9.478040,1.748160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000100,0.018900,0.006200
263,4.419611,16.473300,0.726500,0.008400,15.628900,0.107600,9.355960,1.655480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000800,0.000400,0.037200,0.011300
264,4.436083,17.204400,0.675300,0.010200,16.451400,0.067100,9.459080,1.723800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.021400,0.015500
265,4.453287,15.955700,0.550200,0.006800,15.321800,0.076500,9.341160,1.647880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000100,0.019400,0.005800
266,4.469243,16.798100,0.634700,0.009000,16.037000,0.117000,9.453480,1.751880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000900,0.000600,0.000600,0.030000,0.008500
267,4.486042,17.319700,0.742500,0.012400,16.479000,0.084700,9.462920,1.678600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000400,0.000500,0.038300,0.012800
268,4.503361,15.879800,0.712300,0.008700,15.045600,0.112800,9.534920,1.776160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000200,0.021000,0.006100
269,4.519241,16.685000,0.601800,0.006500,15.950000,0.125400,9.365400,1.670400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000300,0.035700,0.008500
270,4.535927,16.824400,0.392700,0.007600,16.338600,0.084200,9.517560,1.757760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000900,0.000400,0.038000,0.013700
