clip,time_s,phase,foot_l_x_m,foot_l_y_m,foot_l_z_m,ball_l_x_m,ball_l_y_m,ball_l_z_m,foot_r_x_m,foot_r_y_m,foot_r_z_m,ball_r_x_m,ball_r_y_m,ball_r_z_m,hand_l_x_m,hand_l_y_m,hand_l_z_m,hand_r_x_m,hand_r_y_m,hand_r_z_m
walk,1.320833373,0.990625000,0.089007029,0.106625481,0.264530417,0.088997960,0.091025294,0.437127970,-0.096263879,0.143938271,-0.342491188,-0.089943719,0.016680865,-0.225022534,0.253163478,0.884837098,-0.091735508,-0.311893528,0.970335478,0.236372825
walk,1.325000039,0.993750000,0.089004962,0.105634020,0.265324182,0.088997705,0.090650277,0.437976348,-0.096276601,0.144116893,-0.346490969,-0.089947412,0.016828921,-0.229055922,0.253454813,0.884083623,-0.092745933,-0.310947292,0.970670020,0.238829669
walk,1.329166706,0.996875000,0.089002617,0.104658686,0.266113206,0.088998386,0.090291594,0.438817785,-0.096291462,0.144390966,-0.350455596,-0.089952338,0.017072454,-0.233054197,0.253743124,0.883330901,-0.093756016,-0.309984516,0.971009889,0.241281375
walk,1.333333373,1.000000000,0.089000040,0.103699484,0.266897475,0.089000052,0.089949245,0.439652267,-0.096308280,0.144760049,-0.354383790,-0.089958301,0.017411027,-0.237016072,0.254028411,0.882578930,-0.094765747,-0.309005245,0.971355037,0.243727813
interact,0.000000000,0.000000000,0.195193971,0.103137127,0.127010394,0.180450284,0.014637117,0.275279198,-0.161813698,0.103698344,-0.267279766,-0.264685739,0.015198339,-0.159491275,0.310746686,0.907052285,0.005453341,-0.290379705,0.924996850,-0.199278770
interact,0.004166667,0.002083333,0.195193991,0.103137102,0.127010414,0.180450303,0.014637097,0.275279228,-0.161813728,0.103698366,-0.267279742,-0.264685769,0.015198361,-0.159491243,0.310497077,0.906891942,0.005847487,-0.290389636,0.924910470,-0.199118449
interact,0.008333333,0.004166667,0.195194007,0.103137077,0.127010431,0.180450317,0.014637078,0.275279254,-0.161813752,0.103698387,-0.267279720,-0.264685794,0.015198382,-0.159491213,0.310247141,0.906732430,0.006241790,-0.290399582,0.924824247,-0.198958057
interact,0.012500000,0.006250000,0.195194019,0.103137052,0.127010443,0.180450327,0.014637058,0.275279276,-0.161813770,0.103698408,-0.267279699,-0.264685812,0.015198402,-0.159491183,0.309996881,0.906573750,0.006636247,-0.290409545,0.924738181,-0.198797594
interact,0.016666667,0.008333333,0.195194026,0.103137026,0.127010452,0.180450332,0.014637037,0.275279294,-0.161813781,0.103698428,-0.267279678,-0.264685825,0.015198422,-0.159491155,0.309746295,0.906415903,0.007030857,-0.290419523,0.924652272,-0.198637059
interact,0.020833333,0.010416667,0.195194030,0.103137000,0.127010457,0.180450333,0.014637017,0.275279308,-0.161813787,0.103698447,-0.267279659,-0.264685832,0.015198440,-0.159491129,0.309495386,0.906258889,0.007425619,-0.290429516,0.924566520,-0.198476455
interact,0.025000000,0.012500000,0.195194029,0.103136973,0.127010458,0.180450329,0.014636996,0.275279319,-0.161813786,0.103698465,-0.267279640,-0.264685833,0.015198457,-0.159491104,0.309244153,0.906102709,0.007820530,-0.290439525,0.924480926,-0.198315779
interact,0.029166667,0.014583333,0.195194024,0.103136947,0.127010455,0.180450321,0.014636974,0.275279326,-0.161813780,0.103698483,-0.267279622,-0.264685828,0.015198474,-0.159491080,0.308992598,0.905947363,0.008215589,-0.290449550,0.924395489,-0.198155033
interact,0.033333333,0.016666667,0.195194015,0.103136920,0.127010449,0.180450309,0.014636952,0.275279328,-0.161813767,0.103698501,-0.267279605,-0.264685817,0.015198489,-0.159491057,0.308740721,0.905792852,0.008610794,-0.290459590,0.924310209,-0.197994217
interact,0.037500000,0.018750000,0.195194067,0.103136619,0.127010487,0.180450360,0.014636648,0.275279362,-0.161813811,0.103698215,-0.267279683,-0.264685856,0.015198200,-0.159491136,0.308036148,0.905363288,0.009765663,-0.290478640,0.924101814,-0.197582057
interact,0.041666667,0.020833333,0.195194111,0.103136351,0.127010515,0.180450404,0.014636375,0.275279385,-0.161813840,0.103697998,-0.267279743,-0.264685884,0.015197981,-0.159491200,0.307328853,0.904939448,0.010921215,-0.290497765,0.923894183,-0.197169541
interact,0.045833333,0.022916667,0.195194148,0.103136115,0.127010533,0.180450443,0.014636135,0.275279399,-0.161813854,0.103697851,-0.267279786,-0.264685901,0.015197833,-0.159491248,0.306618850,0.904521342,0.012077417,-0.290516965,0.923687317,-0.196756670
interact,0.050000000,0.025000000,0.195194177,0.103135911,0.127010542,0.180450474,0.014635927,0.275279404,-0.161813854,0.103697773,-0.267279810,-0.264685906,0.015197755,-0.159491282,0.305906156,0.904108981,0.013234240,-0.290536238,0.923481217,-0.196343448
interact,0.054166667,0.027083333,0.195194198,0.103135739,0.127010541,0.180450500,0.014635752,0.275279399,-0.161813839,0.103697764,-0.267279818,-0.264685900,0.015197747,-0.159491300,0.305190787,0.903702376,0.014391650,-0.290555586,0.923275883,-0.195929874
interact,0.058333333,0.029166667,0.195194211,0.103135599,0.127010530,0.180450519,0.014635609,0.275279384,-0.161813810,0.103697825,-0.267279807,-0.264685883,0.015197809,-0.159491303,0.304472760,0.903301537,0.015549616,-0.290575007,0.923071316,-0.195515949
interact,0.062500000,0.031250000,0.195194217,0.103135492,0.127010510,0.180450531,0.014635498,0.275279361,-0.161813766,0.103697955,-0.267279779,-0.264685855,0.015197942,-0.159491290,0.303752091,0.902906473,0.016708108,-0.290594502,0.922867517,-0.195101677
interact,0.066666667,0.033333333,0.195194216,0.103135416,0.127010479,0.180450537,0.014635420,0.275279327,-0.161813707,0.103698154,-0.267279732,-0.264685816,0.015198145,-0.159491263,0.303028796,0.902517195,0.017867093,-0.290614069,0.922664486,-0.194687056
interact,0.070833333,0.035416667,0.195194314,0.103134838,0.127010583,0.180450631,0.014634837,0.275279423,-0.161813839,0.103697093,-0.267280032,-0.264685929,0.015197069,-0.159491553,0.301976630,0.901948352,0.019797670,-0.290629572,0.922374116,-0.194111053
interact,0.075000000,0.037500000,0.195194395,0.103134353,0.127010664,0.180450711,0.014634347,0.275279497,-0.161813945,0.103696241,-0.267280278,-0.264686018,0.015196204,-0.159491791,0.300917270,0.901393188,0.021728997,-0.290645205,0.922085094,-0.193534402
interact,0.079166667,0.039583333,0.195194460,0.103133959,0.127010723,0.180450777,0.014633950,0.275279550,-0.161814024,0.103695600,-0.267280468,-0.264686084,0.015195551,-0.159491975,0.299850778,0.900851743,0.023660948,-0.290660969,0.921797421,-0.192957109
interact,0.083333333,0.041666667,0.195194509,0.103133658,0.127010761,0.180450829,0.014633646,0.275279582,-0.161814077,0.103695168,-0.267280604,-0.264686126,0.015195110,-0.159492105,0.298777220,0.900324051,0.025593397,-0.290676861,0.921511099,-0.192379174
interact,0.087500000,0.043750000,0.195194542,0.103133450,0.127010777,0.180450866,0.014633435,0.275279592,-0.161814104,0.103694945,-0.267280685,-0.264686146,0.015194881,-0.159492181,0.297696658,0.899810148,0.027526219,-0.290692883,0.921226130,-0.191800603
interact,0.091666667,0.045833333,0.195194559,0.103133333,0.127010771,0.180450890,0.014633317,0.275279582,-0.161814106,0.103694933,-0.267280710,-0.264686144,0.015194864,-0.159492203,0.296609159,0.899310065,0.029459289,-0.290709032,0.920942515,-0.191221397
interact,0.095833333,0.047916667,0.195194559,0.103133309,0.127010744,0.180450899,0.014633291,0.275279550,-0.161814081,0.103695129,-0.267280680,-0.264686118,0.015195059,-0.159492171,0.295514787,0.898823834,0.031392481,-0.290725309,0.920660256,-0.190641560
interact,0.100000000,0.050000000,0.195194542,0.103133377,0.127010695,0.180450895,0.014633358,0.275279497,-0.161814031,0.103695535,-0.267280595,-0.264686071,0.015195466,-0.159492084,0.294413611,0.898351484,0.033325671,-0.290741712,0.920379355,-0.190061096
interact,0.104166667,0.052083333,0.195194389,0.103134554,0.127010616,0.180450728,0.014634536,0.275279418,-0.161814177,0.103693835,-0.267281034,-0.264686217,0.015193766,-0.159492536,0.293162528,0.897812760,0.036041309,-0.290740847,0.920044881,-0.189410212
interact,0.108333333,0.054166667,0.195194206,0.103135902,0.127010499,0.180450535,0.014635886,0.275279300,-0.161814285,0.103692507,-0.267281376,-0.264686325,0.015192440,-0.159492887,0.291898204,0.897297215,0.038756440,-0.290740135,0.919712003,-0.188758529
interact,0.112500000,0.056250000,0.195193995,0.103137422,0.127010343,0.180450316,0.014637407,0.275279146,-0.161814356,0.103691549,-0.267281620,-0.264686395,0.015191489,-0.159493138,0.290620701,0.896804908,0.041470832,-0.290739574,0.919380723,-0.188106051
interact,0.116666667,0.058333333,0.195193755,0.103139113,0.127010150,0.180450071,0.014639101,0.275278953,-0.161814391,0.103690963,-0.267281766,-0.264686429,0.015190911,-0.159493288,0.289330080,0.896335892,0.044184253,-0.290739163,0.919051043,-0.187452781
interact,0.120833333,0.060416667,0.195193485,0.103140975,0.127009918,0.180449799,0.014640967,0.275278724,-0.161814389,0.103690748,-0.267281814,-0.264686427,0.015190708,-0.159493337,0.288026405,0.895890220,0.046896471,-0.290738902,0.918722965,-0.186798725
interact,0.125000000,0.062500000,0.195193187,0.103143009,0.127009649,0.180449500,0.014643006,0.275278457,-0.161814352,0.103690904,-0.267281763,-0.264686389,0.015190878,-0.159493285,0.286709739,0.895467939,0.049607255,-0.290738790,0.918396492,-0.186143885
interact,0.129166667,0.064583333,0.195192860,0.103145213,0.127009341,0.180449176,0.014645216,0.275278153,-0.161814279,0.103691431,-0.267281613,-0.264686314,0.015191423,-0.159493132,0.285380149,0.895069098,0.052316371,-0.290738825,0.918071626,-0.185488265
interact,0.133333333,0.066666667,0.195192504,0.103147589,0.127008996,0.180448824,0.014647598,0.275277812,-0.161814172,0.103692328,-0.267281365,-0.264686205,0.015192342,-0.159492876,0.284037700,0.894693740,0.055023589,-0.290739006,0.917748369,-0.184831871
interact,0.137500000,0.068750000,0.195192651,0.103146723,0.127009157,0.180448962,0.014646727,0.275277973,-0.161814312,0.103690067,-0.267281968,-0.264686373,0.015190065,-0.159493512,0.282745691,0.894360350,0.058483696,-0.290708108,0.917401391,-0.184198094
interact,0.141666667,0.070833333,0.195192757,0.103146090,0.127009267,0.180449061,0.014646088,0.275278083,-0.161814408,0.103688336,-0.267282432,-0.264686489,0.015188320,-0.159494000,0.281432554,0.894059281,0.061940689,-0.290677337,0.917055778,-0.183563568
interact,0.145833333,0.072916667,0.195192823,0.103145690,0.127009325,0.180449121,0.014645683,0.275278143,-0.161814461,0.103687133,-0.267282755,-0.264686553,0.015187105,-0.159494338,0.280098468,0.893790601,0.065394140,-0.290646690,0.916711533,-0.182928295
interact,0.150000000,0.075000000,0.195192848,0.103145522,0.127009332,0.180449143,0.014645511,0.275278151,-0.161814472,0.103686458,-0.267282939,-0.264686567,0.015186422,-0.159494526,0.278743616,0.893554370,0.068843625,-0.290616169,0.916368658,-0.182292279
interact,0.154166667,0.077083333,0.195192833,0.103145586,0.127009287,0.180449126,0.014645573,0.275278109,-0.161814440,0.103686312,-0.267282983,-0.264686530,0.015186270,-0.159494564,0.277368182,0.893350643,0.072288721,-0.290585772,0.916027155,-0.181655523
interact,0.158333333,0.079166667,0.195192777,0.103145883,0.127009192,0.180449071,0.014645868,0.275278017,-0.161814367,0.103686694,-0.267282885,-0.264686445,0.015186649,-0.159494451,0.275972352,0.893179470,0.075729006,-0.290555498,0.915687026,-0.181018030
interact,0.162500000,0.081250000,0.195192681,0.103146412,0.127009045,0.180448976,0.014646397,0.275277875,-0.161814253,0.103687604,-0.267282647,-0.264686311,0.015187559,-0.159494188,0.274556315,0.893040893,0.079164056,-0.290525347,0.915348273,-0.180379803
interact,0.166666667,0.083333333,0.195192544,0.103147174,0.127008848,0.180448843,0.014647158,0.275277683,-0.161814099,0.103689041,-0.267282268,-0.264686130,0.015189001,-0.159493773,0.273120262,0.892934953,0.082593452,-0.290495318,0.915010898,-0.179740846
interact,0.170833333,0.085416667,0.195192791,0.103145735,0.127009133,0.180449089,0.014645714,0.275277967,-0.161814253,0.103687432,-0.267282726,-0.264686348,0.015187385,-0.159494300,0.271913171,0.892955850,0.086691698,-0.290420224,0.914675527,-0.179218816
interact,0.175000000,0.087500000,0.195192985,0.103144582,0.127009354,0.180449283,0.014644556,0.275278186,-0.161814359,0.103686485,-0.267283009,-0.264686499,0.015186431,-0.159494635,0.270676072,0.893016238,0.090782854,-0.290345191,0.914340943,-0.178696265
interact,0.179166667,0.089583333,0.195193125,0.103143716,0.127009510,0.180449423,0.014643685,0.275278342,-0.161814419,0.103686199,-0.267283117,-0.264686586,0.015186140,-0.159494776,0.269409223,0.893116152,0.094866274,-0.290270218,0.914007146,-0.178173196
interact,0.183333333,0.091666667,0.195193212,0.103143135,0.127009602,0.180449509,0.014643101,0.275278433,-0.161814433,0.103686574,-0.267283050,-0.264686609,0.015186512,-0.159494723,0.268112886,0.893255622,0.098941316,-0.290195304,0.913674138,-0.177649610
interact,0.187500000,0.093750000,0.195193246,0.103142840,0.127009629,0.180449542,0.014642803,0.275278461,-0.161814401,0.103687609,-0.267282808,-0.264686568,0.015187546,-0.159494476,0.266787328,0.893434667,0.103007339,-0.290120450,0.913341920,-0.177125509
interact,0.191666667,0.095833333,0.195193226,0.103142830,0.127009592,0.180449522,0.014642792,0.275278426,-0.161814325,0.103689305,-0.267282389,-0.264686465,0.015189242,-0.159494034,0.265432820,0.893653299,0.107063706,-0.290045656,0.913010493,-0.176600893
interact,0.195833333,0.097916667,0.195193153,0.103143106,0.127009491,0.180449448,0.014643068,0.275278327,-0.161814206,0.103691662,-0.267281795,-0.264686300,0.015191602,-0.159493398,0.264049640,0.893911519,0.111109783,-0.289970921,0.912679857,-0.176075764
interact,0.200000000,0.100000000,0.195193025,0.103143668,0.127009327,0.180449321,0.014643630,0.275278165,-0.161814044,0.103694678,-0.267281025,-0.264686075,0.015194623,-0.159492566,0.262638066,0.894209322,0.115144938,-0.289896245,0.912350015,-0.175550124
interact,0.204166667,0.102083333,0.195193344,0.103141840,0.127009689,0.180449646,0.014641806,0.275278524,-0.161814234,0.103691540,-0.267281843,-0.264686365,0.015191490,-0.159493468,0.261569035,0.894681205,0.119719420,-0.289762346,0.912044064,-0.175236267
interact,0.208333333,0.104166667,0.195193600,0.103140327,0.127009979,0.180449906,0.014640297,0.275278810,-0.161814379,0.103689101,-0.267282475,-0.264686582,0.015189056,-0.159494161,0.260460516,0.895196520,0.124281584,-0.289628420,0.911738321,-0.174922231
interact,0.212500000,0.106250000,0.195193791,0.103139128,0.127010195,0.180450100,0.014639103,0.275279023,-0.161814479,0.103687362,-0.267282923,-0.264686728,0.015187320,-0.159494643,0.259312843,0.895755214,0.128830575,-0.289494466,0.911432785,-0.174608016
interact,0.216666667,0.108333333,0.195193918,0.103138244,0.127010338,0.180450228,0.014638225,0.275279163,-0.161814535,0.103686322,-0.267283185,-0.264686804,0.015186284,-0.159494915,0.258126359,0.896357220,0.133365544,-0.289360485,0.911127457,-0.174293622
interact,0.220833333,0.110416667,0.195193982,0.103137675,0.127010408,0.180450291,0.014637662,0.275279230,-0.161814548,0.103685982,-0.267283262,-0.264686809,0.015185947,-0.159494977,0.256901415,0.897002463,0.137885652,-0.289226477,0.910822336,-0.173979049
interact,0.225000000,0.112500000,0.195193982,0.103137419,0.127010405,0.180450289,0.014637415,0.275279224,-0.161814518,0.103686340,-0.267283154,-0.264686746,0.015186309,-0.159494827,0.255638368,0.897690857,0.142390061,-0.289092441,0.910517422,-0.173664298
interact,0.229166667,0.114583333,0.195193918,0.103137479,0.127010328,0.180450220,0.014637483,0.275279146,-0.161814446,0.103687396,-0.267282859,-0.264686616,0.015187370,-0.159494467,0.254337585,0.898422304,0.146877943,-0.288958378,0.910212717,-0.173349369
interact,0.233333333,0.116666667,0.195193790,0.103137852,0.127010179,0.180450087,0.014637865,0.275278995,-0.161814334,0.103689150,-0.267282379,-0.264686418,0.015189130,-0.159493894,0.252999438,0.899196695,0.151348477,-0.288824288,0.909908220,-0.173034262
interact,0.237500000,0.118750000,0.195194134,0.103136117,0.127010515,0.180450443,0.014636124,0.275279333,-0.161814479,0.103686180,-0.267283184,-0.264686673,0.015186160,-0.159494807,0.251982021,0.900219301,0.156351995,-0.288648954,0.909627929,-0.172889745
interact,0.241666667,0.120833333,0.195194407,0.103134702,0.127010774,0.180450726,0.014634704,0.275279594,-0.161814582,0.103683908,-0.267283805,-0.264686852,0.015183885,-0.159495506,0.250915767,0.901289502,0.161335556,-0.288473535,0.909347693,-0.172745282
interact,0.245833333,0.122916667,0.195194610,0.103133606,0.127010955,0.180450935,0.014633603,0.275279777,-0.161814642,0.103682333,-0.267284242,-0.264686957,0.015182306,-0.159495991,0.249801118,0.902407079,0.166298096,-0.288298032,0.909067514,-0.172600873
interact,0.250000000,0.125000000,0.195194743,0.103132830,0.127011059,0.180451070,0.014632822,0.275279884,-0.161814661,0.103681456,-0.267284494,-0.264686986,0.015181423,-0.159496263,0.248638527,0.903571799,0.171238565,-0.288122444,0.908787390,-0.172456518
interact,0.254166667,0.127083333,0.195194805,0.103132373,0.127011087,0.180451132,0.014632361,0.275279913,-0.161814639,0.103681277,-0.267284562,-0.264686943,0.015181235,-0.159496320,0.247428459,0.904783418,0.176155925,-0.287946771,0.908507322,-0.172312216
interact,0.258333333,0.129166667,0.195194797,0.103132234,0.127011036,0.180451120,0.014632219,0.275279865,-0.161814576,0.103681794,-0.267284446,-0.264686827,0.015181743,-0.159496163,0.246171387,0.906041678,0.181049146,-0.287771015,0.908227311,-0.172167968
interact,0.262500000,0.131250000,0.195194718,0.103132415,0.127010909,0.180451034,0.014632397,0.275279739,-0.161814474,0.103683007,-0.267284144,-0.264686640,0.015182947,-0.159495792,0.244867798,0.907346308,0.185917215,-0.287595175,0.907947355,-0.172023774
interact,0.266666667,0.133333333,0.195194568,0.103132914,0.127010704,0.180450875,0.014632895,0.275279537,-0.161814334,0.103684917,-0.267283659,-0.264686382,0.015184846,-0.159495206,0.243518186,0.908697026,0.190759127,-0.287419250,0.907667456,-0.171879633
interact,0.270833333,0.135416667,0.195194570,0.103133623,0.127010743,0.180450893,0.014633603,0.275279576,-0.161814442,0.103683609,-0.267283979,-0.264686620,0.015183555,-0.159495635,0.242333748,0.910421262,0.196199269,-0.287235667,0.907403600,-0.171799134
interact,0.275000000,0.137500000,0.195194498,0.103134645,0.127010703,0.180450833,0.014634624,0.275279538,-0.161814510,0.103682963,-0.267284124,-0.264686782,0.015182923,-0.159495858,0.241092222,0.912199650,0.201606494,-0.287051983,0.907139807,-0.171718767
interact,0.279166667,0.139583333,0.195194351,0.103135980,0.127010586,0.180450695,0.014635958,0.275279420,-0.161814539,0.103682978,-0.267284095,-0.264686868,0.015182948,-0.159495876,0.239794237,0.914031707,0.206979530,-0.286868200,0.906876077,-0.171638531
